counter,phi,theta,psi,accel_x,accel_y,accel_z,gps_x,gps_y,gps_z,height,ultrasound,opticflow_vx,opticflow_vy
296,-266,307,-2303,-70,62,-273,392433269,30036206,500219763,1.007812,2994,-37.697685,51.390381
297,-266,307,-2303,-70,62,-273,392433269,30036206,500219763,1.007812,2994,-37.697685,51.390381
298,-266,307,-2303,-70,62,-273,392433269,30036206,500219763,1.007812,2994,-37.697685,51.390381
299,-304,313,-2321,194,-109,-69,392433267,30036204,500219764,1.003906,2991,-40.463264,55.488823
300,-304,313,-2321,194,-109,-69,392433267,30036204,500219764,1.003906,2991,-40.463264,55.488823
301,-304,313,-2321,194,-109,-69,392433267,30036204,500219764,1.003906,2991,-40.463264,55.488823
302,-324,328,-2312,243,-107,-81,392433265,30036202,500219765,1.003906,2901,-28.888634,38.397137
303,-324,328,-2312,243,-107,-81,392433265,30036202,500219765,1.003906,2901,-28.888634,38.397137
304,-324,328,-2312,243,-107,-81,392433265,30036202,500219765,1.003906,2901,-28.888634,38.397137
305,-347,359,-2291,238,24,-20,392433263,30036200,500219767,1,2890,-27.368179,-8.083607
306,-347,359,-2291,238,24,-20,392433263,30036200,500219767,1,2890,-27.368179,-8.083607
307,-347,359,-2291,238,24,-20,392433263,30036200,500219767,1,2890,-27.368179,-8.083607
308,-412,328,-2273,-175,-140,-364,392433261,30036198,500219769,1,2984,-38.572975,72.631088
309,-412,328,-2273,-175,-140,-364,392433261,30036198,500219769,1,2984,-38.572975,72.631088
310,-412,328,-2273,-175,-140,-364,392433261,30036198,500219769,1,2984,-38.572975,72.631088
311,-419,277,-2267,1,20,-228,392433259,30036196,500219770,1,2977,11.506142,87.794937
312,-419,277,-2267,1,20,-228,392433259,30036196,500219770,1,2977,11.506142,87.794937
313,-419,277,-2267,1,20,-228,392433259,30036196,500219770,1,2977,11.506142,87.794937
314,-468,292,-2255,-242,-36,23,392433257,30036193,500219772,1,2988,-21.114683,79.374184
315,-468,292,-2255,-242,-36,23,392433257,30036193,500219772,1,2988,-21.114683,79.374184
316,-468,292,-2255,-242,-36,23,392433257,30036193,500219772,1,2988,-21.114683,79.374184
317,-439,316,-2199,-303,271,98,392433255,30036191,500219774,1,2994,25.036818,34.130787
318,-439,316,-2199,-303,271,98,392433255,30036191,500219774,1,2994,25.036818,34.130787
319,-439,316,-2199,-303,271,98,392433255,30036191,500219774,1,2994,25.036818,34.130787
320,-411,334,-2135,-494,237,-186,392433253,30036188,500219775,1,2993,19.350409,31.434904
321,-411,334,-2135,-494,237,-186,392433253,30036188,500219775,1,2993,19.350409,31.434904
322,-411,334,-2135,-494,237,-186,392433253,30036188,500219775,1,2993,19.350409,31.434904
323,-395,356,-2111,-322,300,25,392433252,30036186,500219777,1.003906,3002,-11.604765,81.40654
324,-395,356,-2111,-322,300,25,392433252,30036186,500219777,1.003906,3002,-11.604765,81.40654
325,-395,356,-2111,-322,300,25,392433252,30036186,500219777,1.003906,3002,-11.604765,81.40654
326,-399,369,-2116,-200,408,83,392433251,30036184,500219778,1.003906,3011,-23.330072,73.215721
327,-399,369,-2116,-200,408,83,392433251,30036184,500219778,1.003906,3011,-23.330072,73.215721
328,-399,369,-2116,-200,408,83,392433251,30036184,500219778,1.003906,3011,-23.330072,73.215721
329,-391,348,-2112,-67,248,-78,392433249,30036183,500219779,1,3005,-7.776691,63.166504
330,-391,348,-2112,-67,248,-78,392433249,30036183,500219779,1,3005,-7.776691,63.166504
331,-391,348,-2112,-67,248,-78,392433249,30036183,500219779,1,3005,-7.776691,63.166504
332,-375,325,-2104,42,322,-86,392433247,30036181,500219780,1,2986,1.891077,46.081066
333,-375,325,-2104,42,322,-86,392433247,30036181,500219780,1,2986,1.891077,46.081066
334,-375,325,-2104,42,322,-86,392433247,30036181,500219780,1,2986,1.891077,46.081066
335,-387,311,-2117,165,136,-14,392433246,30036180,500219781,0.996094,2874,-5.728415,39.479404
336,-387,311,-2117,165,136,-14,392433246,30036180,500219781,0.996094,2874,-5.728415,39.479404
337,-387,311,-2117,165,136,-14,392433246,30036180,500219781,0.996094,2874,-5.728415,39.479404
338,-373,289,-2109,-143,317,-294,392433244,30036179,500219782,0.996094,2989,0,46.952084
339,-373,289,-2109,-143,317,-294,392433244,30036179,500219782,0.996094,2989,0,46.952084
340,-373,289,-2109,-143,317,-294,392433244,30036179,500219782,0.996094,2989,0,46.952084
341,-323,250,-2065,187,204,-146,392433243,30036178,500219783,0.988281,2992,15.319606,50.904881
342,-323,250,-2065,187,204,-146,392433243,30036178,500219783,0.988281,2992,15.319606,50.904881
343,-323,250,-2065,187,204,-146,392433243,30036178,500219783,0.988281,2992,15.319606,50.904881
344,-328,232,-2051,215,0,-137,392433241,30036177,500219784,0.988281,2974,3.691097,43.608868
345,-328,232,-2051,215,0,-137,392433241,30036177,500219784,0.988281,2974,3.691097,43.608868
346,-328,232,-2051,215,0,-137,392433241,30036177,500219784,0.988281,2974,3.691097,43.608868
347,-329,202,-2039,261,-51,-369,392433239,30036176,500219785,0.988281,2962,7.615971,60.455109
348,-329,202,-2039,261,-51,-369,392433239,30036176,500219785,0.988281,2962,7.615971,60.455109
349,-329,202,-2039,261,-51,-369,392433239,30036176,500219785,0.988281,2962,7.615971,60.455109
350,-344,210,-2040,91,-45,108,392433238,30036175,500219787,0.988281,3004,11.319851,61.297321
351,-344,210,-2040,91,-45,108,392433238,30036175,500219787,0.988281,3004,11.319851,61.297321
352,-344,210,-2040,91,-45,108,392433238,30036175,500219787,0.988281,3004,11.319851,61.297321
353,-334,191,-2042,-123,-190,-97,392433236,30036173,500219788,0.988281,2990,17.300304,76.648621
354,-334,191,-2042,-123,-190,-97,392433236,30036173,500219788,0.988281,2990,17.300304,76.648621
355,-334,191,-2042,-123,-190,-97,392433236,30036173,500219788,0.988281,2990,17.300304,76.648621
356,-335,198,-2073,-58,-41,-32,392433234,30036172,500219790,0.992188,2968,0,76.035675
357,-335,198,-2073,-58,-41,-32,392433234,30036172,500219790,0.992188,2968,0,76.035675
358,-335,198,-2073,-58,-41,-32,392433234,30036172,500219790,0.992188,2968,0,76.035675
359,-319,217,-2102,-76,22,45,392433233,30036170,500219792,0.996094,2980,2.860098,73.917671
360,-319,217,-2102,-76,22,45,392433233,30036170,500219792,0.996094,2980,2.860098,73.917671
361,-319,217,-2102,-76,22,45,392433233,30036170,500219792,0.996094,2980,2.860098,73.917671
362,-287,239,-2129,-67,7,-108,392433231,30036169,500219793,0.996094,2999,5.837997,56.041084
363,-287,239,-2129,-67,7,-108,392433231,30036169,500219793,0.996094,2999,5.837997,56.041084
364,-287,239,-2129,-67,7,-108,392433231,30036169,500219793,0.996094,2999,5.837997,56.041084
365,-287,278,-2180,-110,299,-196,392433229,30036167,500219795,1,3000,-11.615725,47.17461
366,-287,278,-2180,-110,299,-196,392433229,30036167,500219795,1,3000,-11.615725,47.17461
367,-287,278,-2180,-110,299,-196,392433229,30036167,500219795,1,3000,-11.615725,47.17461
368,-307,298,-2208,-151,174,-194,392433228,30036165,500219797,1.003906,3010,-41.0961,65.026924
369,-307,298,-2208,-151,174,-194,392433228,30036165,500219797,1.003906,3010,-41.0961,65.026924
370,-295,324,-2206,-160,240,118,392433226,30036164,500219798,1.003906,3016,17.472898,55.909599
371,-295,324,-2206,-160,240,118,392433226,30036164,500219798,1.003906,3016,17.472898,55.909599
372,-295,324,-2206,-160,240,118,392433226,30036164,500219798,1.003906,3016,17.472898,55.909599
373,-321,348,-2221,-118,134,29,392433224,30036162,500219800,1.003906,3027,-23.494448,56.382965
374,-321,348,-2221,-118,134,29,392433224,30036162,500219800,1.003906,3027,-23.494448,56.382965
375,-321,348,-2221,-118,134,29,392433224,30036162,500219800,1.003906,3027,-23.494448,56.382965
376,-314,352,-2204,41,80,248,392433223,30036161,500219801,1,3028,11.796534,69.685707
377,-314,352,-2204,41,80,248,392433223,30036161,500219801,1,3028,11.796534,69.685707
378,-314,352,-2204,41,80,248,392433223,30036161,500219801,1,3028,11.796534,69.685707
379,-344,348,-2182,-55,-61,22,392433221,30036159,500219802,1,2887,-17.735897,61.116604
380,-344,348,-2182,-55,-61,22,392433221,30036159,500219802,1,2887,-17.735897,61.116604
381,-344,348,-2182,-55,-61,22,392433221,30036159,500219802,1,2887,-17.735897,61.116604
382,-365,332,-2149,4,-172,-138,392433219,30036158,500219803,0.996094,2974,9.720864,61.730904
383,-365,332,-2149,4,-172,-138,392433219,30036158,500219803,0.996094,2974,9.720864,61.730904
384,-365,332,-2149,4,-172,-138,392433219,30036158,500219803,0.996094,2974,9.720864,61.730904
385,-385,297,-2121,-328,-138,-177,392433217,30036156,500219804,0.992188,2881,0,75.693802
386,-385,297,-2121,-328,-138,-177,392433217,30036156,500219804,0.992188,2881,0,75.693802
387,-385,297,-2121,-328,-138,-177,392433217,30036156,500219804,0.992188,2881,0,75.693802
388,-389,223,-2076,46,-185,-202,392433215,30036154,500219805,0.984375,2965,-1.827285,79.608162
389,-389,223,-2076,46,-185,-202,392433215,30036154,500219805,0.984375,2965,-1.827285,79.608162
390,-389,223,-2076,46,-185,-202,392433215,30036154,500219805,0.984375,2965,-1.827285,79.608162
391,-388,170,-2046,35,171,-294,392433213,30036152,500219807,0.984375,2962,-21.419916,60.103626
392,-388,170,-2046,35,171,-294,392433213,30036152,500219807,0.984375,2962,-21.419916,60.103626
393,-388,170,-2046,35,171,-294,392433213,30036152,500219807,0.984375,2962,-21.419916,60.103626
394,-367,157,-2015,150,292,9,392433212,30036149,500219808,0.988281,3029,-20.913782,77.215034
395,-367,157,-2015,150,292,9,392433212,30036149,500219808,0.988281,3029,-20.913782,77.215034
396,-367,157,-2015,150,292,9,392433212,30036149,500219808,0.988281,3029,-20.913782,77.215034
397,-384,152,-1993,-250,184,-35,392433210,30036147,500219810,0.992188,3014,-22.852476,85.906868
398,-384,152,-1993,-250,184,-35,392433210,30036147,500219810,0.992188,3014,-22.852476,85.906868
399,-384,152,-1993,-250,184,-35,392433210,30036147,500219810,0.992188,3014,-22.852476,85.906868
400,-366,148,-1964,5,298,177,392433209,30036145,500219811,0.988281,2979,-18.54612,69.526909
401,-366,148,-1964,5,298,177,392433209,30036145,500219811,0.988281,2979,-18.54612,69.526909
402,-366,148,-1964,5,298,177,392433209,30036145,500219811,0.988281,2979,-18.54612,69.526909
403,-369,150,-1935,-93,141,-41,392433207,30036143,500219812,0.988281,2944,-15.399967,72.49353
404,-369,150,-1935,-93,141,-41,392433207,30036143,500219812,0.988281,2944,-15.399967,72.49353
405,-369,150,-1935,-93,141,-41,392433207,30036143,500219812,0.988281,2944,-15.399967,72.49353
406,-376,160,-1916,-32,-15,-195,392433205,30036141,500219813,0.988281,2948,-5.654447,70.980385
407,-376,160,-1916,-32,-15,-195,392433205,30036141,500219813,0.988281,2948,-5.654447,70.980385
408,-376,160,-1916,-32,-15,-195,392433205,30036141,500219813,0.988281,2948,-5.654447,70.980385
409,-381,183,-1921,-47,74,-126,392433203,30036139,500219815,0.984375,2981,-9.41038,66.70797
410,-381,183,-1921,-47,74,-126,392433203,30036139,500219815,0.984375,2981,-9.41038,66.70797
411,-381,183,-1921,-47,74,-126,392433203,30036139,500219815,0.984375,2981,-9.41038,66.70797
412,-413,205,-1959,-112,88,-288,392433202,30036138,500219816,0.980469,2951,-28.477699,67.290565
413,-413,205,-1959,-112,88,-288,392433202,30036138,500219816,0.980469,2951,-28.477699,67.290565
414,-413,205,-1959,-112,88,-288,392433202,30036138,500219816,0.980469,2951,-28.477699,67.290565
415,-433,240,-2018,-33,44,169,392433200,30036136,500219817,0.984375,2959,-11.385602,58.850925
416,-433,240,-2018,-33,44,169,392433200,30036136,500219817,0.984375,2959,-11.385602,58.850925
417,-433,240,-2018,-33,44,169,392433200,30036136,500219817,0.984375,2959,-11.385602,58.850925
418,-425,244,-2059,43,78,-153,392433199,30036134,500219818,0.980469,2950,-11.407517,63.175934
419,-425,244,-2059,43,78,-153,392433199,30036134,500219818,0.980469,2950,-11.407517,63.175934
420,-425,244,-2059,43,78,-153,392433199,30036134,500219818,0.980469,2950,-11.407517,63.175934
421,-417,263,-2083,19,123,-75,392433197,30036133,500219819,0.976562,2969,-5.363086,51.482243
422,-417,263,-2083,19,123,-75,392433197,30036133,500219819,0.976562,2969,-5.363086,51.482243
423,-417,263,-2083,19,123,-75,392433197,30036133,500219819,0.976562,2969,-5.363086,51.482243
424,-404,288,-2096,131,283,-17,392433195,30036131,500219820,0.976562,2953,22.84791,50.613583
425,-404,288,-2096,131,283,-17,392433195,30036131,500219820,0.976562,2953,22.84791,50.613583
426,-404,288,-2096,131,283,-17,392433195,30036131,500219820,0.976562,2953,22.84791,50.613583
427,-402,304,-2102,214,103,-490,392433194,30036129,500219822,0.972656,2934,0,72.961838
428,-402,304,-2102,214,103,-490,392433194,30036129,500219822,0.972656,2934,0,72.961838
429,-402,304,-2102,214,103,-490,392433194,30036129,500219822,0.972656,2934,0,72.961838
430,-364,354,-2104,-114,353,-69,392433192,30036128,500219823,0.976562,2937,0,87.256836
431,-364,354,-2104,-114,353,-69,392433192,30036128,500219823,0.976562,2937,0,87.256836
432,-364,354,-2104,-114,353,-69,392433192,30036128,500219823,0.976562,2937,0,87.256836
433,-321,370,-2116,-218,201,193,392433190,30036126,500219825,0.976562,2959,45.476654,62.963531
434,-321,370,-2116,-218,201,193,392433190,30036126,500219825,0.976562,2959,45.476654,62.963531
435,-321,370,-2116,-218,201,193,392433190,30036126,500219825,0.976562,2959,45.476654,62.963531
436,-329,374,-2164,-224,253,-46,392433188,30036125,500219827,0.976562,2961,2.8464,69.360023
437,-329,374,-2164,-224,253,-46,392433188,30036125,500219827,0.976562,2961,2.8464,69.360023
438,-329,374,-2164,-224,253,-46,392433188,30036125,500219827,0.976562,2961,2.8464,69.360023
439,-300,380,-2213,-37,140,-60,392433187,30036124,500219828,0.976562,2966,39.983837,54.831375
440,-300,380,-2213,-37,140,-60,392433187,30036124,500219828,0.976562,2966,39.983837,54.831375
441,-300,380,-2213,-37,140,-60,392433187,30036124,500219828,0.976562,2966,39.983837,54.831375
442,-300,380,-2213,-37,140,-60,392433187,30036124,500219828,0.976562,2966,39.983837,54.831375
443,-306,404,-2274,-134,94,-53,392433185,30036123,500219829,0.976562,35740,-2.858728,50.662125
444,-306,404,-2274,-134,94,-53,392433185,30036123,500219829,0.976562,35740,-2.858728,50.662125
445,-306,404,-2274,-134,94,-53,392433185,30036123,500219829,0.976562,35740,-2.858728,50.662125
446,-286,419,-2298,-80,224,96,392433184,30036122,500219831,0.980469,2976,14.334734,52.92477
447,-286,419,-2298,-80,224,96,392433184,30036122,500219831,0.980469,2976,14.334734,52.92477
448,-286,419,-2298,-80,224,96,392433184,30036122,500219831,0.980469,2976,14.334734,52.92477
449,-319,427,-2318,-412,50,-23,392433182,30036121,500219832,0.980469,35745,-2.871056,57.240677
450,-319,427,-2318,-412,50,-23,392433182,30036121,500219832,0.980469,35745,-2.871056,57.240677
451,-319,427,-2318,-412,50,-23,392433182,30036121,500219832,0.980469,35745,-2.871056,57.240677
452,-333,412,-2341,-199,49,-130,392433181,30036120,500219833,0.980469,2976,16.874779,49.84222
453,-333,412,-2341,-199,49,-130,392433181,30036120,500219833,0.980469,2976,16.874779,49.84222
454,-352,417,-2361,-40,0,1,392433179,30036119,500219834,0.980469,35739,-1.914038,36.747105
455,-352,417,-2361,-40,0,1,392433179,30036119,500219834,0.980469,35739,-1.914038,36.747105
456,-352,417,-2361,-40,0,1,392433179,30036119,500219834,0.980469,35739,-1.914038,36.747105
457,-338,415,-2353,-7,88,-235,392433178,30036118,500219835,0.980469,2962,1.912211,42.360046
458,-338,415,-2353,-7,88,-235,392433178,30036118,500219835,0.980469,2962,1.912211,42.360046
459,-338,415,-2353,-7,88,-235,392433178,30036118,500219835,0.980469,2962,1.912211,42.360046
460,-357,431,-2338,-22,-35,-81,392433177,30036116,500219836,0.980469,35735,-3.802506,39.309479
461,-357,431,-2338,-22,-35,-81,392433177,30036116,500219836,0.980469,35735,-3.802506,39.309479
462,-357,431,-2338,-22,-35,-81,392433177,30036116,500219836,0.980469,35735,-3.802506,39.309479
463,-357,437,-2327,253,-21,-44,392433176,30036115,500219837,0.980469,2974,0,49.254848
464,-357,437,-2327,253,-21,-44,392433176,30036115,500219837,0.980469,2974,0,49.254848
465,-357,437,-2327,253,-21,-44,392433176,30036115,500219837,0.980469,2974,0,49.254848
466,-376,460,-2322,279,-66,176,392433175,30036113,500219838,0.980469,35758,-7.659803,48.076832
467,-376,460,-2322,279,-66,176,392433175,30036113,500219838,0.980469,35758,-7.659803,48.076832
468,-376,460,-2322,279,-66,176,392433175,30036113,500219838,0.980469,35758,-7.659803,48.076832
469,-383,468,-2305,264,-67,253,392433173,30036112,500219839,0.976562,2978,-7.707289,59.757195
470,-383,468,-2305,264,-67,253,392433173,30036112,500219839,0.976562,2978,-7.707289,59.757195
471,-383,468,-2305,264,-67,253,392433173,30036112,500219839,0.976562,2978,-7.707289,59.757195
472,-404,486,-2283,257,-67,-73,392433171,30036110,500219840,0.976562,35737,-5.75855,72.287193
473,-404,486,-2283,257,-67,-73,392433171,30036110,500219840,0.976562,35737,-5.75855,72.287193
474,-404,486,-2283,257,-67,-73,392433171,30036110,500219840,0.976562,35737,-5.75855,72.287193
475,-403,470,-2249,5,-99,-106,392433169,30036108,500219842,0.972656,2965,-1.905819,88.658722
476,-403,470,-2249,5,-99,-106,392433169,30036108,500219842,0.972656,2965,-1.905819,88.658722
477,-403,470,-2249,5,-99,-106,392433169,30036108,500219842,0.972656,2965,-1.905819,88.658722
478,-402,408,-2207,339,-238,-442,392433167,30036105,500219843,0.96875,2945,0,105.090942
479,-402,408,-2207,339,-238,-442,392433167,30036105,500219843,0.96875,2945,0,105.090942
480,-402,408,-2207,339,-238,-442,392433167,30036105,500219843,0.96875,2945,0,105.090942
481,-398,398,-2201,124,37,-27,392433165,30036103,500219845,0.96875,2942,-5.461847,88.72818
482,-398,398,-2201,124,37,-27,392433165,30036103,500219845,0.96875,2942,-5.461847,88.72818
483,-398,398,-2201,124,37,-27,392433165,30036103,500219845,0.96875,2942,-5.461847,88.72818
484,-405,391,-2186,-40,194,-89,392433163,30036100,500219847,0.96875,35719,-14.136117,98.119942
485,-405,391,-2186,-40,194,-89,392433163,30036100,500219847,0.96875,35719,-14.136117,98.119942
486,-405,391,-2186,-40,194,-89,392433163,30036100,500219847,0.96875,35719,-14.136117,98.119942
487,-390,388,-2143,-143,189,-228,392433161,30036097,500219849,0.96875,2952,-17.020872,100.547455
488,-390,388,-2143,-143,189,-228,392433161,30036097,500219849,0.96875,2952,-17.020872,100.547455
489,-390,388,-2143,-143,189,-228,392433161,30036097,500219849,0.96875,2952,-17.020872,100.547455
490,-385,406,-2123,-129,121,-73,392433159,30036095,500219851,0.972656,35742,-25.666916,98.975632
491,-385,406,-2123,-129,121,-73,392433159,30036095,500219851,0.972656,35742,-25.666916,98.975632
492,-385,406,-2123,-129,121,-73,392433159,30036095,500219851,0.972656,35742,-25.666916,98.975632
493,-379,431,-2129,-224,382,7,392433158,30036092,500219853,0.976562,2990,-34.534863,99.878876
494,-379,431,-2129,-224,382,7,392433158,30036092,500219853,0.976562,2990,-34.534863,99.878876
495,-379,431,-2129,-224,382,7,392433158,30036092,500219853,0.976562,2990,-34.534863,99.878876
496,-361,454,-2123,-73,380,302,392433157,30036091,500219854,0.984375,35776,-14.499109,100.639496
497,-361,454,-2123,-73,380,302,392433157,30036091,500219854,0.984375,35776,-14.499109,100.639496
498,-361,454,-2123,-73,380,302,392433157,30036091,500219854,0.984375,35776,-14.499109,100.639496
499,-353,449,-2108,-201,180,91,392433154,30036088,500219856,0.988281,3009,-14.581295,81.82933
500,-353,449,-2108,-201,180,91,392433154,30036088,500219856,0.988281,3009,-14.581295,81.82933
